Name,Price,Category
Herren E-Bike Batavus Fuze E-go Exclusive 57 silver/black matt inkl. Akku 600 Wh,"2.499,00 EUR",E-Räder
"Elektrotransportrad Dreirad VOGUE ""Tri-Velo"" 13 Ah/468 Wh LG, Ketten 7G (silber)","2.499,00 EUR",E-Räder
"Elektrotransportrad E-Bike POPAL ""Cityhopper""  BAKFIETS 8 Gang, 26`` Mittelmotor /schwarz/","2.499,00 EUR",E-Räder
Elektrotransportrad E-Bike Cango Easy BAKFIETS 6 Gang 26 Zoll /army/,"2.499,00 EUR",E-Räder
"Alu Damen E-Bike Popal ""Vidar M420"" 7 Gang, 28 Zoll, 47 cm,   36V 13Ah 470Wh Mittelmotor  /blau/","2.499,00 EUR",E-Räder
"Elektrotransportrad Dreirad VOGUE ""Tri-Velo"" 13 Ah/468 Wh LG, Ketten 7G (schwarz)","2.499,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 48 cm, Rücktritt /MIDNIGHT BLUE/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"E-Bike GEPIDA ""Cargo"" 26 Zoll, SHIMANO ALFINE 8 Gänge, Rh.: 48cm, Akku  400Wh /Graphit/","2.500,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 54cm, Rücktritt /MATTE BLACK/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 48cm, Rücktritt /MATTE BLACK/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 54cm, Rücktritt /OCEAN BLUE/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 54cm, Rücktritt /SPACE GREY/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 54cm, Rücktritt /SPACE GREY/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 48cm, Rücktritt /SPACE GREY/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 54cm, Rücktritt /MIDNIGHT BLUE/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN7c"" Schimano Nexus 7 Gänge, Rh.: 54cm, Rücktritt /MIDNIGHT BLUE/ mit Akku 417 Wh","2.500,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium MN7"" Schimano Nexus 7 Gänge, Rh.: 49cm /MAPLE SAND/ mit Akku 417 Wh","2.549,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN7"" Schimano Nexus 7 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 417 Wh","2.549,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium MN7"" Schimano Nexus 7 Gänge, Rh.: 59cm /MIDNIGHT BLUE/ mit Akku 417 Wh","2.549,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium MN7"" Schimano Nexus 7 Gänge, Rh.: 59cm /SPACE GREY/ mit Akku 417 Wh","2.549,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 54cm /MATTE BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 48cm /MATTE BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen S E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 46cm /MATTE BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 54cm /MATTE BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 59cm /MATTE BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 48cm /MAPLE SAND/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen S E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 46cm /MAPLE SAND/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 59cm /MATTE BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 54cm /TIMBER GREEN/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 59cm /TIMBER GREEN/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 54cm /TIMBER GREEN/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 49cm /TIMBER GREEN/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen S E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 46cm /TIMBER GREEN/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 59cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Dmen L E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Dmen M E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 49cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Dmen S E-Bike 28 Zoll Qwic ""Premium i MD9"" Schimano Acera 9 Gänge, Rh.: 46cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 400 Wh","2.549,00 EUR",E-Räder
Batavus Quip E-go Extras Cargo HE 500W 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extras Cargo HE 500W 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extras Cargo HE 500W 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extra Cargo 500Wh DA 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extra Cargo 500Wh DA 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extra Cargo 500Wh DA 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extra Cargo 500Wh DA 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extra Cargo 500Wh DA 7-G Nexus,"2.649,00 EUR",E-Räder
Batavus Quip E-go Extra Cargo 500Wh DA 7-G Nexus,"2.649,00 EUR",E-Räder
"E-Bike GEPIDA ""BONUM DI2"" 28 Zoll, SHIMANO 8 Gänge, Rh.: 53cm, Akku  500Wh /weiß/","2.699,00 EUR",E-Räder
Green's Bristol Wave 500Wh 7-G Nexus,"2.699,00 EUR",E-Räder
Green's Bristol Wave 500Wh 7-G Nexus,"2.699,00 EUR",E-Räder
Green's Bristol Wave 500Wh 7-G Nexus,"2.699,00 EUR",E-Räder
Green's Bristol Wave 500Wh 7-G Nexus,"2.699,00 EUR",E-Räder
Green's Bristol Wave 500Wh 7-G Nexus,"2.699,00 EUR",E-Räder
Green's Bristol Wave 500Wh 7-G Nexus,"2.699,00 EUR",E-Räder
"E-Bike GEPIDA ""BONUM DI2"" 28 Zoll, SHIMANO 8 Gänge, Rh.: 53cm, Akku  500Wh /schwarz-matt/","2.699,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium MN8"" Schimano Nexus 8 Gänge, Rh.: 59cm /STEEL BLUE/ mit Akku 417 Wh","2.699,00 EUR",E-Räder
Green's Lancester Damen 500Wh 9-G Alivio,"2.699,95 EUR",E-Räder
Green's Lancester Damen 500Wh 9-G Alivio,"2.699,95 EUR",E-Räder
Green's Lancester Herren 500Wh 9-G Alivio,"2.699,95 EUR",E-Räder
Green's Lancester Herren 500Wh 9-G Alivio,"2.699,95 EUR",E-Räder
Batavus Finez E-go Sport HE 400Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Finez E-go Sport HE 400Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Finez E-go Sport HE 400Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Dinsdag E-go Sport HE 500Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Dinsdag E-go Sport HE 500Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Dinsdag E-go Sport HE 500Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Finez E-go Sport DA 400Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Finez E-go Sport DA 400Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Finez E-go Sport DA 400Wh 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Dinsdag E-go Sport 500Wh  DA 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Dinsdag E-go Sport 500Wh  DA 10-G Deore,"2.749,00 EUR",E-Räder
Batavus Dinsdag E-go Sport 500Wh  DA 10-G Deore,"2.749,00 EUR",E-Räder
Green's Cornwall 500 Wave 500Wh 7-G Nexus,"2.799,00 EUR",E-Räder
Green's Cornwall 500 Wave 500Wh 7-G Nexus,"2.799,00 EUR",E-Räder
Green's Cornwall 500 Wave 500Wh 7-G Nexus,"2.799,00 EUR",E-Räder
Elektrotransportrad E-Bike Vogue Carry 2 BAKFIETS 7 Gang 26`` Mittelmotor Bafang /schw-schw/,"2.799,00 EUR",E-Räder
Elektrotransportrad E-Bike Vogue Carry 2 BAKFIETS 7 Gang 26`` Mittelmotor Bafang /schw-braun/,"2.799,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7"" Schimano Nexus 7 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 540 Wh","2.800,00 EUR",E-Räder
Batavus Finez E-go HE 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go HE 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go HE 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go HE 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go DA 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go DA 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go DA 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
Batavus Finez E-go DA 400Wh 7-G Nexus,"2.849,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN8Tour"" Schimano Nexus 8 Gänge + Schaltsensor, Rh.: 54cm /ANTRACITE/ mit Akku 417 Wh","2.899,00 EUR",E-Räder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``Carry 3``  BAKFIETS 7 Gang, 26 Zoll, Bafang /schwarz - schwarz/","2.899,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium MN8Tour"" Schimano Nexus 8 Gänge + Schaltsensor, Rh.: 54cm /MIDNIGHT BLUE/ mit Akku 417 Wh","2.899,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium MN8Tour"" Schimano Nexus 8 Gänge + Schaltsensor, Rh.: 54cm /MIDNIGHT BLUE/ mit Akku 417 Wh","2.899,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium MN8Tour"" Schimano Nexus 8 Gänge + Schaltsensor, Rh.: 54cm /ANTRACITE/ mit Akku 417 Wh","2.899,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium MN8Tour"" Schimano Nexus 8 Gänge + Schaltsensor, Rh.: 48cm /ANTRACITE/ mit Akku 417 Wh","2.899,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 59cm /MIDNIGHT BLUE/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 54cm /MIDNIGHT BLUE/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 49cm /MIDNIGHT BLUE/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Damen XL E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 59cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Herren XL E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 59cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 49cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"Damen S E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 46cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.899,00 EUR",E-Räder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``Carry 3``  BAKFIETS 7 Gang, 26 Zoll, Bafang /schwarz - braun/","2.899,00 EUR",E-Räder
Batavus Senero E-go®  Damen 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Damen 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Damen 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Damen 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Damen 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Damen 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Herren 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Herren 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
Batavus Senero E-go®  Herren 500Wh 7-G Nexus,"2.899,00 EUR",E-Räder
"Herren L E-Bike 28 Zoll Qwic ""Premium i MN8+C"" Schimano Nexus 8 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.949,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN8+C"" Schimano Nexus 8 Gänge, Rh.: 54cm /CHARCOAL BLACK/ mit Akku 400 Wh","2.949,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN8+C"" Schimano Nexus 8 Gänge, Rh.: 54cm /MIDNIGHT BLUE/ mit Akku 400 Wh","2.949,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN8+C"" Schimano Nexus 8 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 400 Wh","2.949,00 EUR",E-Räder
Batavus Finez E-go Sport HE 500Wh 10-G Deore,"2.949,00 EUR",E-Räder
Batavus Finez E-go Sport HE 500Wh 10-G Deore,"2.949,00 EUR",E-Räder
Batavus Finez E-go Sport HE 500Wh 10-G Deore,"2.949,00 EUR",E-Räder
Batavus Finez E-go Sport DA 500Wh 10-G Deore,"2.949,00 EUR",E-Räder
Batavus Finez E-go Sport DA 500Wh 10-G Deore,"2.949,00 EUR",E-Räder
Batavus Finez E-go Sport DA 500Wh 10-G Deore,"2.949,00 EUR",E-Räder
"E-Bike GEPIDA ""Alboin Curve"" 28 Zoll, SHIMANO SLX 10 Gänge, Akku  500Wh /blau jeans matt/","2.999,00 EUR",E-Räder
Green's Ashford Wave 500Wh 8-G Nexus,"2.999,00 EUR",E-Räder
Green's Ashford Wave 500Wh 8-G Nexus,"2.999,00 EUR",E-Räder
Green's Ashford Wave 500Wh 8-G Nexus,"2.999,00 EUR",E-Räder
Batavus Garda E-go® Wave 500Wh 8G Nexus,"2.999,00 EUR",E-Räder
Batavus Garda E-go® Wave 500Wh 8G Nexus,"2.999,00 EUR",E-Räder
Batavus Garda E-go® Wave 500Wh 8G Nexus,"2.999,00 EUR",E-Räder
Batavus Garda E-go® Wave 500Wh 8G Nexus,"2.999,00 EUR",E-Räder
Batavus Garda E-go® Wave 500Wh 8G Nexus,"2.999,00 EUR",E-Räder
Batavus Garda E-go® Wave 500Wh 8G Nexus,"2.999,00 EUR",E-Räder
Green's Bromley FL Wave 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley FL Wave 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley FL Herren 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley FL Herren 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley RT Wave 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley RT Wave 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley RT Wave 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Green's Bromley RT Wave 500Wh 8-G Nexus,"2.999,95 EUR",E-Räder
Batavus Dinsdag E-go Excl HE 500W 7-G Nexus Belt,"3.049,00 EUR",E-Räder
Batavus Dinsdag E-go Excl HE 500W 7-G Nexus Belt,"3.049,00 EUR",E-Räder
Batavus Dinsdag E-go Excl HE 500W 7-G Nexus Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go HE 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go HE 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go HE 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go HE 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl HE 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl HE 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl HE 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl HE 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Dinsdag E-go Excl DA 500Wh 7-G Nexus B.,"3.049,00 EUR",E-Räder
Batavus Dinsdag E-go Excl DA 500Wh 7-G Nexus B.,"3.049,00 EUR",E-Räder
Batavus Dinsdag E-go® Ex. Da 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go DA 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go DA 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go Excl DA 400Wh 7-G Belt,"3.049,00 EUR",E-Räder
Batavus Finez E-go DA 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
Batavus Finez E-go DA 500Wh 7-G Nexus,"3.049,00 EUR",E-Räder
"E-CARGOBIKE  Elektrotransportrad E-Bike VOGUE ``SUPERIOR DELUXE``  BAKFIETS 8 Gang, 20- 26 Zoll, Bafang /schwarz - braun/","3.099,00 EUR",E-Räder
"Damen M E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 49cm /MIDNIGHT BLUE/ mit Akku 540 Wh","3.149,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN7+"" Schimano Nexus 7 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 540 Wh","3.149,00 EUR",E-Räder
Green's Richmond Herren 500Wh 9-G Alivio,"3.199,00 EUR",E-Räder
Green's Richmond Herren 500Wh 9-G Alivio,"3.199,00 EUR",E-Räder
Green's Richmond Damen 500Wh 9-G Alivio,"3.199,00 EUR",E-Räder
Green's Richmond Damen 500Wh 9-G Alivio,"3.199,00 EUR",E-Räder
Green's Balmoral Wave 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Green's Balmoral Wave 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Green's Margate Wave 500Wh 5-G Nexus,"3.199,00 EUR",E-Räder
Green's Margate Wave 500Wh 5-G Nexus,"3.199,00 EUR",E-Räder
Green's Margate Wave 500Wh 5-G Nexus,"3.199,00 EUR",E-Räder
Green's Watford Herren 500Wh 10-G Deore,"3.199,00 EUR",E-Räder
Green's Watford Herren 500Wh 10-G Deore,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport HE 500Wh 10-G,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport HE 500Wh 10-G,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport HE 500Wh 10-G,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power HE 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power HE 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power HE 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power HE 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power DA 500Wh 8-G Nexus,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport® 500 He 10G Deore,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport® 500 He 10G Deore,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport® 500 He 10G Deore,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport® 500 Wa 10G Deore,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport® 500 Wa 10G Deore,"3.199,00 EUR",E-Räder
Batavus Finez E-go Power Sport® 500 Wa 10G Deore,"3.199,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN8C"" Schimano Nexus 8 Gänge, Rh.: 54cm /MAPLE SAND/ mit Akku 540 Wh","3.200,00 EUR",E-Räder
"Damen L E-Bike 28 Zoll Qwic ""Premium i MN8+C"" Schimano Nexus 8 Gänge, Rh.: 48cm /MIDNIGHT BLUE/ mit Akku 540 Wh","3.200,00 EUR",E-Räder
Batavus Finez E-go Excl HE 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl HE 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl HE 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl HE 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go Excl DA 500Wh 7-G Belt,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power LTD Wa 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power LTD Wa 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power LTD Wa 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Garda E-go® Exclusive Wa 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Garda E-go® Exclusive Wa 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Garda E-go® Exclusive Wa 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT Wave 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT He 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT He 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
Batavus Finez E-go® Power RT He 500Wh 8G Nexus,"3.249,00 EUR",E-Räder
